,hypergraph,two_neo,three_neo
332,"{'e0': [1, 2, 3, 4, 5, 6, 7], 'e1': [1, 2, 4], 'e2': [3, 5, 7], 'e3': [2, 7]}",True,True
333,"{'e0': [1, 2, 3, 4, 5, 6, 7], 'e1': [1, 2, 5, 6, 7], 'e2': [1, 3, 4, 6, 7]}",True,True
334,"{'e0': [1, 2, 3, 4, 5, 6, 7], 'e1': [1, 2, 5, 6, 7], 'e2': [3, 5], 'e3': [3, 4]}",True,True
335,"{'e0': [1, 2, 3, 4, 5, 6, 7], 'e1': [1, 2, 5, 7], 'e2': [2, 3, 4, 5]}",True,True
336,"{'e0': [1, 2, 3, 4, 5, 6, 7], 'e1': [1, 2, 5], 'e2': [1, 2, 6], 'e3': [3, 4]}",True,True
337,"{'e0': [1, 2, 3, 4, 5, 6, 7], 'e1': [1, 2, 5], 'e2': [2, 5], 'e3': [4, 5]}",True,True
338,"{'e0': [1, 2, 3, 4, 5, 6, 7], 'e1': [1, 2, 6], 'e2': [2, 4, 5], 'e3': [1, 6]}",True,True
339,"{'e0': [1, 2, 3, 4, 5, 6, 7], 'e1': [1, 3, 4, 5, 6, 7], 'e2': [1, 2, 4, 5, 6, 7]}",True,True
340,"{'e0': [1, 2, 3, 4, 5, 6, 7], 'e1': [1, 3, 4, 5, 6, 7], 'e2': [3, 7], 'e3': [4, 6]}",True,True
341,"{'e0': [1, 2, 3, 4, 5, 6, 7], 'e1': [1, 3, 4, 6], 'e2': [1, 2, 3]}",True,True
342,"{'e0': [1, 2, 3, 4, 5, 6, 7], 'e1': [1, 3, 4], 'e2': [3, 6, 7], 'e3': [3, 5]}",True,True
343,"{'e0': [1, 2, 3, 4, 5, 6, 7], 'e1': [1, 3, 5, 6, 7], 'e2': [1, 5, 7]}",True,True
344,"{'e0': [1, 2, 3, 4, 5, 6, 7], 'e1': [1, 3, 5, 7], 'e2': [1, 6], 'e3': [2, 4]}",True,True
345,"{'e0': [1, 2, 3, 4, 5, 6, 7], 'e1': [1, 3, 6], 'e2': [1, 5], 'e3': [3, 6]}",True,True
346,"{'e0': [1, 2, 3, 4, 5, 6, 7], 'e1': [1, 3, 6], 'e2': [2, 3], 'e3': [3, 7]}",True,True
347,"{'e0': [1, 2, 3, 4, 5, 6, 7], 'e1': [1, 3, 7], 'e2': [1, 4], 'e3': [4, 7]}",True,True
348,"{'e0': [1, 2, 3, 4, 5, 6, 7], 'e1': [1, 3, 7], 'e2': [3, 7]}",True,True
349,"{'e0': [1, 2, 3, 4, 5, 6, 7], 'e1': [1, 3], 'e2': [1, 6], 'e3': [1, 7]}",True,True
350,"{'e0': [1, 2, 3, 4, 5, 6, 7], 'e1': [1, 3], 'e2': [3, 7], 'e3': [1, 6]}",True,True
351,"{'e0': [1, 2, 3, 4, 5, 6, 7], 'e1': [1, 4, 5, 6, 7], 'e2': [2, 3, 4]}",True,True
352,"{'e0': [1, 2, 3, 4, 5, 6, 7], 'e1': [1, 4, 5, 6, 7], 'e2': [2, 3, 5, 6]}",True,True
353,"{'e0': [1, 2, 3, 4, 5, 6, 7], 'e1': [1, 4, 5, 6, 7], 'e2': [2, 3]}",True,True
354,"{'e0': [1, 2, 3, 4, 5, 6, 7], 'e1': [1, 4, 5, 6, 7], 'e2': [3, 6], 'e3': [2, 6]}",True,True
355,"{'e0': [1, 2, 3, 4, 5, 6, 7], 'e1': [1, 4, 5, 7], 'e2': [1, 3, 4, 7]}",True,True
356,"{'e0': [1, 2, 3, 4, 5, 6, 7], 'e1': [1, 4, 6], 'e2': [1, 4, 5], 'e3': [5, 6]}",True,True
357,"{'e0': [1, 2, 3, 4, 5, 6, 7], 'e1': [1, 5, 6, 7], 'e2': [1, 4], 'e3': [3, 7]}",True,True
358,"{'e0': [1, 2, 3, 4, 5, 6, 7], 'e1': [1, 5, 6, 7], 'e2': [1, 5, 7]}",True,True
359,"{'e0': [1, 2, 3, 4, 5, 6, 7], 'e1': [1, 5, 6, 7], 'e2': [1, 7]}",True,True
360,"{'e0': [1, 2, 3, 4, 5, 6, 7], 'e1': [1, 5, 6], 'e2': [3, 7], 'e3': [6, 7]}",True,True
361,"{'e0': [1, 2, 3, 4, 5, 6, 7], 'e1': [1, 5], 'e2': [2, 6], 'e3': [3, 7]}",True,True
362,"{'e0': [1, 2, 3, 4, 5, 6, 7], 'e1': [1, 6, 7], 'e2': [3, 5, 6], 'e3': [2, 4]}",True,True
363,"{'e0': [1, 2, 3, 4, 5, 6, 7], 'e1': [1, 6], 'e2': [5, 7]}",True,True
364,"{'e0': [1, 2, 3, 4, 5, 6, 7], 'e1': [2, 3, 4, 5, 6, 7], 'e2': [1, 2, 3, 6, 7]}",True,True
365,"{'e0': [1, 2, 3, 4, 5, 6, 7], 'e1': [2, 3, 4, 5, 6, 7], 'e2': [1, 4], 'e3': [1, 7]}",True,True
366,"{'e0': [1, 2, 3, 4, 5, 6, 7], 'e1': [2, 3, 4, 5], 'e2': [3, 6], 'e3': [5, 6]}",True,True
367,"{'e0': [1, 2, 3, 4, 5, 6, 7], 'e1': [2, 3, 4, 6, 7], 'e2': [2, 5]}",True,True
368,"{'e0': [1, 2, 3, 4, 5, 6, 7], 'e1': [2, 3, 4, 6, 7], 'e2': [2, 7], 'e3': [4, 5]}",True,True
369,"{'e0': [1, 2, 3, 4, 5, 6, 7], 'e1': [2, 3, 4, 7], 'e2': [2, 4], 'e3': [1, 6]}",True,True
370,"{'e0': [1, 2, 3, 4, 5, 6, 7], 'e1': [2, 3, 4, 7], 'e2': [2, 4], 'e3': [4, 5]}",True,True
371,"{'e0': [1, 2, 3, 4, 5, 6, 7], 'e1': [2, 3, 4], 'e2': [2, 3, 7]}",True,True
372,"{'e0': [1, 2, 3, 4, 5, 6, 7], 'e1': [2, 3, 5, 6, 7], 'e2': [1, 2, 3]}",True,True
373,"{'e0': [1, 2, 3, 4, 5, 6, 7], 'e1': [2, 3, 5, 6], 'e2': [1, 2, 4, 7]}",True,True
374,"{'e0': [1, 2, 3, 4, 5, 6, 7], 'e1': [2, 3, 5], 'e2': [3, 6, 7], 'e3': [4, 6]}",True,True
375,"{'e0': [1, 2, 3, 4, 5, 6, 7], 'e1': [2, 3, 6], 'e2': [1, 2, 6], 'e3': [1, 7]}",True,True
376,"{'e0': [1, 2, 3, 4, 5, 6, 7], 'e1': [2, 3], 'e2': [3, 4]}",True,True
377,"{'e0': [1, 2, 3, 4, 5, 6, 7], 'e1': [2, 4, 5, 6, 7], 'e2': [2, 3, 4, 6, 7]}",True,True
378,"{'e0': [1, 2, 3, 4, 5, 6, 7], 'e1': [2, 4, 5, 6], 'e2': [1, 7]}",True,True
379,"{'e0': [1, 2, 3, 4, 5, 6, 7], 'e1': [2, 4, 5], 'e2': [1, 3, 7]}",True,True
380,"{'e0': [1, 2, 3, 4, 5, 6, 7], 'e1': [2, 4, 5], 'e2': [3, 7]}",True,True
381,"{'e0': [1, 2, 3, 4, 5, 6, 7], 'e1': [2, 4, 6, 7], 'e2': [4, 5], 'e3': [1, 4]}",True,True
382,"{'e0': [1, 2, 3, 4, 5, 6, 7], 'e1': [2, 4, 7], 'e2': [3, 4, 7], 'e3': [2, 7]}",True,True
383,"{'e0': [1, 2, 3, 4, 5, 6, 7], 'e1': [2, 4], 'e2': [3, 5], 'e3': [1, 2]}",True,True
384,"{'e0': [1, 2, 3, 4, 5, 6, 7], 'e1': [2, 5, 6, 7], 'e2': [1, 3, 4]}",True,True
385,"{'e0': [1, 2, 3, 4, 5, 6, 7], 'e1': [2, 5, 6], 'e2': [1, 4], 'e3': [4, 7]}",True,True
386,"{'e0': [1, 2, 3, 4, 5, 6, 7], 'e1': [2, 5, 6], 'e2': [1, 5, 7], 'e3': [6, 7]}",True,True
387,"{'e0': [1, 2, 3, 4, 5, 6, 7], 'e1': [3, 4, 5, 6, 7], 'e2': [1, 2], 'e3': [3, 7]}",True,True
388,"{'e0': [1, 2, 3, 4, 5, 6, 7], 'e1': [3, 4, 5, 6, 7], 'e2': [6, 7], 'e3': [4, 6]}",True,True
389,"{'e0': [1, 2, 3, 4, 5, 6, 7], 'e1': [3, 4, 6], 'e2': [2, 5, 6]}",True,True
390,"{'e0': [1, 2, 3, 4, 5, 6, 7], 'e1': [3, 4, 6], 'e2': [3, 4], 'e3': [2, 5]}",True,True
391,"{'e0': [1, 2, 3, 4, 5, 6, 7], 'e1': [3, 4, 7], 'e2': [3, 6], 'e3': [5, 7]}",True,True
392,"{'e0': [1, 2, 3, 4, 5, 6, 7], 'e1': [3, 5, 6], 'e2': [2, 5]}",True,True
393,"{'e0': [1, 2, 3, 4, 5, 6, 7], 'e1': [3, 5, 6], 'e2': [3, 4, 6], 'e3': [1, 3]}",True,True
394,"{'e0': [1, 2, 3, 4, 5, 6, 7], 'e1': [3, 5, 7], 'e2': [1, 2, 6], 'e3': [4, 6]}",True,True
395,"{'e0': [1, 2, 3, 4, 5, 6, 7], 'e1': [3, 6], 'e2': [3, 5], 'e3': [5, 6]}",True,True
396,"{'e0': [1, 2, 3, 4, 5, 6, 7], 'e1': [4, 5, 6], 'e2': [3, 4, 5], 'e3': [4, 5]}",True,True
397,"{'e0': [1, 2, 3, 4, 5, 6, 7], 'e1': [4, 5, 6], 'e2': [3, 7], 'e3': [1, 2]}",True,True
398,"{'e0': [1, 2, 3, 4, 5, 6, 7], 'e1': [4, 5, 7], 'e2': [1, 5, 6], 'e3': [5, 7]}",True,True
399,"{'e0': [1, 2, 3, 4, 5, 6, 7], 'e1': [4, 6, 7], 'e2': [3, 6], 'e3': [1, 5]}",True,True
400,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 2, 3, 4, 5], 'e2': [1, 2, 3, 4, 6], 'e3': [1, 2]}",True,True
401,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 2, 3, 4, 5], 'e2': [1, 2, 3, 5], 'e3': [1, 2, 3, 4]}",True,True
402,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 2, 3, 4, 5], 'e2': [1, 2, 3, 5], 'e3': [1, 3, 5, 6], 'e4': [1, 5, 6]}",True,True
403,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 2, 3, 4, 5], 'e2': [1, 2, 5], 'e3': [2, 3], 'e4': [4, 6]}",True,True
404,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 2, 3, 4, 5], 'e2': [1, 3, 6], 'e3': [5, 6]}",True,True
405,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 2, 3, 4, 5], 'e2': [2, 3, 4, 5, 6], 'e3': [1, 4, 5]}",True,True
406,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 2, 3, 4, 5], 'e2': [2, 3, 4, 5], 'e3': [1, 5, 6]}",True,True
407,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 2, 3, 4, 5], 'e2': [2, 3, 4, 5], 'e3': [1, 6]}",True,True
408,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 2, 3, 4, 5], 'e2': [2, 3, 4, 6], 'e3': [2, 3]}",True,True
409,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 2, 3, 4, 5], 'e2': [2, 3, 5], 'e3': [1, 3, 5]}",True,True
410,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 2, 3, 4, 5], 'e2': [2, 3, 6], 'e3': [4, 5, 6]}",False,True
411,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 2, 3, 4, 5], 'e2': [2, 6], 'e3': [2, 5]}",True,True
412,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 2, 3, 4, 5], 'e2': [4, 5, 6], 'e3': [4, 6]}",True,True
413,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 2, 3, 4, 6], 'e2': [1, 2, 3, 5], 'e3': [2, 4, 5], 'e4': [1, 2, 3]}",True,True
414,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 2, 3, 4, 6], 'e2': [1, 2, 4, 5, 6], 'e3': [1, 2, 4, 6]}",True,True
415,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 2, 3, 4, 6], 'e2': [1, 2, 4, 5], 'e3': [3, 6]}",True,True
416,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 2, 3, 4, 6], 'e2': [1, 2, 5], 'e3': [1, 2]}",True,True
417,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 2, 3, 4, 6], 'e2': [1, 3, 4, 5, 6], 'e3': [2, 5, 6]}",True,True
418,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 2, 3, 4, 6], 'e2': [1, 4, 5, 6], 'e3': [2, 6]}",True,True
419,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 2, 3, 4, 6], 'e2': [1, 5]}",True,True
420,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 2, 3, 4], 'e2': [1, 2, 4, 6], 'e3': [4, 5, 6]}",True,True
421,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 2, 3, 4], 'e2': [1, 2, 5, 6], 'e3': [3, 4, 5, 6]}",False,False
422,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 2, 3, 4], 'e2': [2, 3, 5], 'e3': [1, 4, 6]}",True,True
423,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 2, 3, 4], 'e2': [2, 3, 6], 'e3': [3, 5]}",True,True
424,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 2, 3, 4], 'e2': [3, 4, 5], 'e3': [1, 2, 5]}",False,True
425,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 2, 3, 4], 'e2': [3, 4]}",True,True
426,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 2, 3, 4], 'e2': [3, 5, 6], 'e3': [1, 6]}",True,True
427,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 2, 3, 5, 6], 'e2': [1, 2, 3, 5], 'e3': [1, 4]}",True,True
428,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 2, 3, 5, 6], 'e2': [1, 2, 3, 6], 'e3': [2, 4, 5, 6]}",True,True
429,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 2, 3, 5, 6], 'e2': [1, 2, 4, 6], 'e3': [3, 4]}",True,True
430,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 2, 3, 5, 6], 'e2': [1, 2, 5, 6], 'e3': [1, 5]}",True,True
431,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 2, 3, 5, 6], 'e2': [2, 3, 4, 5, 6], 'e3': [1, 3, 4, 6]}",True,True
432,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 2, 3, 5, 6], 'e2': [2, 3, 4, 5, 6], 'e3': [4, 5]}",True,True
433,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 2, 3, 5, 6], 'e2': [2, 3, 4, 6], 'e3': [1, 3, 4]}",True,True
434,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 2, 3, 5, 6], 'e2': [2, 3, 4, 6]}",True,True
435,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 2, 3, 5, 6], 'e2': [3, 4, 5, 6], 'e3': [3, 4, 6]}",True,True
436,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 2, 3, 5, 6], 'e2': [4, 6], 'e3': [3, 5]}",True,True
437,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 2, 3, 5], 'e2': [1, 2, 3, 4], 'e3': [1, 2]}",True,True
438,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 2, 3, 5], 'e2': [1, 2, 5, 6], 'e3': [4, 6]}",True,True
439,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 2, 3, 5], 'e2': [2, 3, 4, 6], 'e3': [1, 6]}",True,True
440,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 2, 3, 5], 'e2': [2, 4, 6], 'e3': [1, 2, 6]}",True,True
441,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 2, 3, 5], 'e2': [3, 4, 6], 'e3': [1, 5, 6]}",True,True
442,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 2, 3, 6], 'e2': [1, 3, 6], 'e3': [1, 2]}",True,True
443,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 2, 3, 6], 'e2': [2, 3, 4, 5], 'e3': [1, 3, 4, 5]}",True,True
444,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 2, 3], 'e2': [2, 3, 4], 'e3': [1, 5]}",True,True
445,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 2, 3], 'e2': [4, 5], 'e3': [2, 6]}",True,True
446,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 2, 4, 5, 6], 'e2': [1, 2, 3, 4, 5]}",True,True
447,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 2, 4, 5, 6], 'e2': [1, 2, 3, 5], 'e3': [4, 5, 6]}",True,True
448,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 2, 4, 5, 6], 'e2': [1, 2, 4, 6], 'e3': [1, 2, 3, 4]}",True,True
449,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 2, 4, 5, 6], 'e2': [1, 3, 5, 6], 'e3': [3, 5]}",True,True
450,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 2, 4, 5, 6], 'e2': [2, 3, 6]}",True,True
451,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 2, 4, 5, 6], 'e2': [3, 5], 'e3': [3, 6]}",True,True
452,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 2, 4, 5, 6], 'e2': [4, 6], 'e3': [1, 4]}",True,True
453,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 2, 4, 5, 6], 'e2': [5, 6]}",True,True
454,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 2, 4, 5], 'e2': [1, 2, 3, 4], 'e3': [1, 2, 4, 6]}",True,True
455,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 2, 4, 5], 'e2': [1, 2, 3, 6], 'e3': [1, 2, 5, 6]}",True,True
456,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 2, 4, 5], 'e2': [1, 2, 4], 'e3': [1, 4, 5]}",True,True
457,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 2, 4, 5], 'e2': [1, 3, 5, 6], 'e3': [2, 3, 6]}",False,True
458,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 2, 4, 5], 'e2': [1, 3, 6], 'e3': [2, 4]}",True,True
459,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 2, 4, 5], 'e2': [2, 3, 4, 6], 'e3': [2, 3, 5]}",True,True
460,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 2, 4, 5], 'e2': [2, 4, 5], 'e3': [2, 5]}",True,True
461,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 2, 4, 6], 'e2': [1, 3, 4, 6], 'e3': [2, 3, 6]}",True,True
462,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 2, 4, 6], 'e2': [2, 5], 'e3': [2, 3]}",True,True
463,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 2, 4], 'e2': [1, 2, 5], 'e3': [2, 6]}",True,True
464,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 2, 4], 'e2': [2, 4, 5], 'e3': [2, 3, 4]}",True,True
465,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 2, 5, 6], 'e2': [2, 3, 5], 'e3': [2, 3]}",True,True
466,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 2, 5, 6], 'e2': [2, 3], 'e3': [1, 4]}",True,True
467,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 2, 5, 6], 'e2': [2, 5], 'e3': [2, 6]}",True,True
468,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 2, 5, 6], 'e2': [3, 4, 5, 6], 'e3': [3, 5]}",True,True
469,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 2, 5], 'e2': [1, 4, 5], 'e3': [1, 2, 4]}",True,True
470,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 2, 5], 'e2': [1, 5], 'e3': [1, 3]}",True,True
471,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 2, 5], 'e2': [3, 6], 'e3': [5, 6]}",True,True
472,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 2], 'e2': [4, 6], 'e3': [2, 3]}",True,True
473,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 3, 4, 5, 6], 'e2': [1, 2, 3, 4, 5], 'e3': [2, 6]}",True,True
474,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 3, 4, 5, 6], 'e2': [1, 2, 3, 5], 'e3': [1, 3, 4], 'e4': [5, 6]}",True,True
475,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 3, 4, 5, 6], 'e2': [1, 2, 5, 6], 'e3': [1, 5, 6]}",True,True
476,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 3, 4, 5, 6], 'e2': [1, 2, 5], 'e3': [3, 4]}",True,True
477,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 3, 4, 5, 6], 'e2': [1, 2, 5], 'e3': [5, 6]}",True,True
478,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 3, 4, 5, 6], 'e2': [1, 3, 6], 'e3': [1, 4, 5]}",True,True
479,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 3, 4, 5, 6], 'e2': [1, 3, 6], 'e3': [1, 4]}",True,True
480,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 3, 4, 5, 6], 'e2': [1, 4, 5, 6], 'e3': [1, 2, 4]}",True,True
481,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 3, 4, 5, 6], 'e2': [1, 4, 5, 6], 'e3': [2, 3, 5], 'e4': [2, 3]}",True,True
482,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 3, 4, 5, 6], 'e2': [2, 3, 4, 5, 6], 'e3': [1, 2, 3, 4, 5]}",True,True
483,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 3, 4, 5, 6], 'e2': [2, 3, 4, 6], 'e3': [1, 2, 5]}",False,True
484,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 3, 4, 5, 6], 'e2': [2, 5, 6], 'e3': [4, 5, 6]}",True,True
485,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 3, 4, 5, 6], 'e2': [3, 4, 5], 'e3': [1, 2, 3]}",True,True
486,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 3, 4, 5, 6], 'e2': [3, 4, 5], 'e3': [4, 5]}",True,True
487,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 3, 4, 5, 6], 'e2': [3, 5, 6]}",True,True
488,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 3, 4, 5, 6], 'e2': [3, 6], 'e3': [4, 5]}",True,True
489,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 3, 4, 5], 'e2': [1, 2], 'e3': [2, 5]}",True,True
490,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 3, 4, 5], 'e2': [1, 3, 4], 'e3': [1, 4, 6]}",True,True
491,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 3, 4, 5], 'e2': [2, 3, 5], 'e3': [4, 5, 6]}",True,True
492,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 3, 4, 5], 'e2': [2, 3, 6], 'e3': [2, 5, 6]}",True,True
493,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 3, 4, 5], 'e2': [2, 4, 5, 6]}",True,True
494,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 3, 4, 5], 'e2': [2, 4, 6], 'e3': [2, 6]}",True,True
495,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 3, 4, 5], 'e2': [4, 5, 6], 'e3': [1, 3]}",True,True
496,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 3, 4, 6], 'e2': [1, 2, 5, 6], 'e3': [1, 6]}",True,True
497,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 3, 4, 6], 'e2': [1, 4, 5, 6], 'e3': [1, 2]}",True,True
498,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 3, 4, 6], 'e2': [1, 4, 5, 6], 'e3': [1, 4, 6]}",True,True
499,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 3, 4, 6], 'e2': [1, 5, 6], 'e3': [3, 5, 6]}",True,True
500,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 3, 4, 6], 'e2': [3, 5], 'e3': [1, 4]}",True,True
501,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 3, 4, 6], 'e2': [3, 6], 'e3': [2, 6]}",True,True
502,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 3, 4], 'e2': [1, 2], 'e3': [3, 5]}",True,True
503,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 3, 4], 'e2': [2, 4], 'e3': [1, 2]}",True,True
504,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 3, 5, 6], 'e2': [1, 2, 5, 6], 'e3': [2, 3]}",True,True
505,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 3, 5, 6], 'e2': [1, 3, 4, 6]}",True,True
506,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 3, 5, 6], 'e2': [4, 6]}",True,True
507,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 3, 5], 'e2': [1, 2, 3], 'e3': [2, 3, 6]}",True,True
508,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 3, 5], 'e2': [1, 5]}",True,True
509,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 3, 5], 'e2': [2, 4, 5], 'e3': [4, 5]}",True,True
510,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 3, 5], 'e2': [5, 6]}",True,True
511,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 3, 6], 'e2': [1, 5], 'e3': [3, 6]}",True,True
512,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 4, 5, 6], 'e2': [1, 2, 4, 5], 'e3': [1, 2, 5]}",True,True
513,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 4, 5, 6], 'e2': [1, 2, 4, 6], 'e3': [1, 3, 4]}",True,True
514,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 4, 5, 6], 'e2': [1, 6], 'e3': [2, 3]}",True,True
515,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 4, 5, 6], 'e2': [3, 4, 5], 'e3': [4, 5]}",True,True
516,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 4, 5], 'e2': [1, 2, 6], 'e3': [2, 4, 5]}",True,True
517,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 4, 6], 'e2': [1, 2, 4], 'e3': [1, 6]}",True,True
518,"{'e0': [1, 2, 3, 4, 5, 6], 'e1': [1, 4, 6], 'e2': [1, 3, 4], 'e3': [1, 4]}",True,True
